0.1,0.5,1.0,2.0,3.0,n_dots,manifold_name,manifold_name_full
3.4481022389042137,2.9251618666350154,2.8612514945999323,2.7786375934416565,2.739091349529807,2500,M2_Affine_3to5,M2_Affine_3to52500
3.5124454475472904,2.9319517489506937,2.862227293215513,2.76102980976671,2.760484021347109,2500,M2_Affine_3to5,M2_Affine_3to52500
3.45848545136628,2.9276525935957163,2.8387061152261968,2.819128827604318,2.755786312154554,2500,M2_Affine_3to5,M2_Affine_3to52500
3.569601559460395,3.0052568301025366,2.8332923813436697,2.8023842171950584,2.7783707244824027,1250,M2_Affine_3to5,M2_Affine_3to51250
3.420537768452272,2.9039906599639096,2.843428451041416,2.8035962673582224,2.7622464420155555,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5966009489573425,2.9725607783544494,2.830191942731997,2.8145901413774324,2.7967682663528204,1250,M2_Affine_3to5,M2_Affine_3to51250
3.591951492215586,2.9309563499202396,2.8525880142673175,2.8105027823782756,2.7687676110516324,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5250656581577258,2.888516961625902,2.8649946026398245,2.7814870148195645,2.7893389547178993,1250,M2_Affine_3to5,M2_Affine_3to51250
3.6057802809513655,2.911439044431258,2.8410222436094554,2.7858734617814975,2.758638619228857,1250,M2_Affine_3to5,M2_Affine_3to51250
3.591150869078777,2.9899317197738497,2.823746525575438,2.825267200605223,2.7804394214743735,1250,M2_Affine_3to5,M2_Affine_3to51250
3.574384156002367,2.9082312938389796,2.924015443608273,2.7801639757130325,2.744870221700918,1250,M2_Affine_3to5,M2_Affine_3to51250
3.511566790739708,2.9233723166620917,2.8813377467406496,2.767689023330103,2.74748780309372,1250,M2_Affine_3to5,M2_Affine_3to51250
3.4929966989645225,2.96370206770633,2.864091743747998,2.7905887365558186,2.803834546113743,1250,M2_Affine_3to5,M2_Affine_3to51250
3.597522254408053,2.9135399961568327,2.834052915914668,2.784681857246088,2.7543894090514063,1250,M2_Affine_3to5,M2_Affine_3to51250
3.547693193296044,2.9364241959329465,2.8336241921087364,2.7912382156300763,2.7497953507836392,1250,M2_Affine_3to5,M2_Affine_3to51250
3.4568630687665562,2.952516179150179,2.898618470256975,2.840175520642082,2.760899710204795,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5143684217088578,2.968573363643136,2.8720670782954576,2.762943676428655,2.768204493983038,1250,M2_Affine_3to5,M2_Affine_3to51250
3.557579027584361,2.956487570555138,2.8508160096263078,2.7984386892478605,2.776503821921913,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5839526938529422,2.9159205967296953,2.855910881689183,2.799105671500652,2.7744229761251487,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5148673329917988,2.942779194437511,2.820737652231015,2.8318269440903356,2.768938868208253,1250,M2_Affine_3to5,M2_Affine_3to51250
3.50852669367742,2.9092902423109193,2.926859498647492,2.7892927784185964,2.7764364706041453,1250,M2_Affine_3to5,M2_Affine_3to51250
3.4517229602872304,2.966694740431325,2.8827609078729814,2.784978663868775,2.7533299847913284,1250,M2_Affine_3to5,M2_Affine_3to51250
3.6062133269881333,2.9111642064231837,2.8795115375842566,2.777214278224455,2.7712009843971472,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5879184456494526,2.9498744421046643,2.8328702944383397,2.805093736512509,2.743734410316932,1250,M2_Affine_3to5,M2_Affine_3to51250
3.6211334747202777,2.927871232315201,2.847105220644008,2.826425340180443,2.7802041125589274,1250,M2_Affine_3to5,M2_Affine_3to51250
3.584469738005136,2.845692672325403,2.8733591713157756,2.812019582925926,2.7355052101734,1250,M2_Affine_3to5,M2_Affine_3to51250
3.590655859815765,2.9525685764391465,2.8395346865363735,2.824196561237563,2.7974334499089144,1250,M2_Affine_3to5,M2_Affine_3to51250
3.4506898372273733,2.8559902207140695,2.8268068392863683,2.829510969014178,2.8015897197377346,1250,M2_Affine_3to5,M2_Affine_3to51250
3.6214149620978313,2.962697299162681,2.8436413791661765,2.835632257776138,2.7424614677555716,1250,M2_Affine_3to5,M2_Affine_3to51250
3.6702718909584613,2.8923489180783126,2.861484091058086,2.837334327826754,2.761750602513543,1250,M2_Affine_3to5,M2_Affine_3to51250
3.478144027623542,2.942629712666508,2.823772573186191,2.7853007962756884,2.7851556507177424,1250,M2_Affine_3to5,M2_Affine_3to51250
3.5116558405892984,2.957857835598701,2.853095167379107,2.8051316614180544,2.766825321824986,1250,M2_Affine_3to5,M2_Affine_3to51250
3.606178627892714,2.9316535835114883,2.8639585071915246,2.862711925944452,2.769300979566645,1250,M2_Affine_3to5,M2_Affine_3to51250
4.801495569769342,3.784394456706058,3.784170953086223,3.7475877702427263,3.6859474611804397,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.7229622661085155,3.8512603189626167,3.738110886794193,3.778226444404391,3.742994948640878,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.815887305045595,3.7942584383435722,3.744663119561169,3.7903112180328367,3.8123154221506383,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.711685126815594,3.7624426281032877,3.7008715746914254,3.683945867311286,3.7347258946139337,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.792435416677975,3.912071591636998,3.706927221727366,3.703048368302248,3.7221909590686284,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.800198115002795,3.7895366249975817,3.86544718804844,3.835144491301467,3.7781601212532925,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.720630419360917,3.874653627516334,3.7359035840664396,3.6850282476566254,3.7143889649065396,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.702525477480196,3.7715374385584735,3.754078894184566,3.7744763059921858,3.6999256320857916,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.688970972548546,3.9270006305615275,3.834860841843464,3.776078134761519,3.779943221189486,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.815651373903779,3.7788918441694253,3.73262953549048,3.8269975583136047,3.7009012238062637,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.823241230583692,3.8685684460898395,3.8067203829528995,3.640467647303043,3.7974987065428296,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
5.024373244763571,3.9172971509186847,3.766743251919486,3.702736615958604,3.696807330939855,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.871371670952012,3.947821903222365,3.7761203977841573,3.791864063400142,3.742134006349682,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.969964558214174,3.918468076214064,3.7360269427612414,3.727534310832094,3.6993453668212584,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.792965674917755,3.91721391753277,3.8291437494306946,3.698902281534705,3.7548035902894497,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.687594724131532,3.933566977375974,3.9327115169787183,3.7590483147657356,3.7429229149731578,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
5.0092429813824175,3.8234787899971496,3.7810846989179856,3.7095062764456004,3.6798667955723996,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.872408325805063,3.8508593343595456,3.7861168233173053,3.757416590929459,3.841484438872809,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.943354592437706,3.826563936153808,3.89661243716034,3.727179518383365,3.810008716017465,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.679604986051656,3.8820311094544158,3.743076299129711,3.7642739548491657,3.7831019638290115,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.822045306880231,3.9523296876463836,3.7541591250792443,3.793077368318871,3.728698981810577,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.73285442390304,3.8344996161819185,3.8341614712803103,3.747046621427575,3.7581118894880388,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.763955362416901,3.8362245371563026,3.7762020290242058,3.5960175652303343,3.7520757288286077,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.703344446367267,3.834727799174439,3.7666157438003873,3.7721505926901076,3.7486261611953315,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.824265912396724,3.849014371853206,3.83493026841622,3.7307571044916035,3.7793423311177086,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.7207154276444845,3.8204782743820784,3.7418691754805873,3.7274637475109484,3.7507804895517345,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.7123180783264225,3.8363762358468207,3.767334642558124,3.6862490451789025,3.7236362348995686,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.663107175214545,3.807169758857854,3.7661476602007293,3.7416626264477766,3.668939140828539,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.907142502962173,3.8165517240129856,3.7671990374398834,3.704420288170645,3.7349953101779243,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
4.677967935769303,3.8397674764915357,3.7735888769409383,3.700788741127976,3.693832576973252,2500,M3_Nonlinear_4to6,M3_Nonlinear_4to62500
5.077794157277589,3.801712288598231,3.901169341312667,3.745858910011963,3.665675571166607,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.001187216668537,3.795786338626397,3.849028177156737,3.715373926903005,3.7541389048258,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.88223155573504,3.9034826770107944,3.7989950458831387,3.8053406657905704,3.727133290733454,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.962711806035004,3.872080091743659,3.8622224242773573,3.6525805396241005,3.708538221680382,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.000150471339223,3.8388736667049095,3.850762389260289,3.6594478613200914,3.6880814852262493,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.186659738985996,3.868009206863961,3.7141358150166104,3.7063337646109797,3.7000992110724877,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.967593412401758,3.8614387042078264,3.7361947419803703,3.6788481461776152,3.6763216197415955,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.9407624230039335,3.8945128806235996,3.7844559059594993,3.7393597674075068,3.6864360960434133,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.077310062809036,3.8822707020732743,3.7629627092582854,3.6775109555027488,3.7225019193702593,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.122622643028312,3.874760340638839,3.7617654675713617,3.7429973447374025,3.740328852520359,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.184470318903002,3.7058280411792954,3.789989317664367,3.716012521520726,3.7686062276342533,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.035482026948574,3.886961498994233,3.830530149631029,3.6820880973270382,3.730844964040972,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.039019910964232,3.924268727253484,3.7800378556037195,3.8218193601254593,3.827660555149577,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.166581947103356,3.8600505299030217,3.674248307821033,3.7518050676745474,3.72052157592435,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.831898091173808,3.765771130328122,3.8371620941662106,3.7169740053641673,3.679761794326979,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.09700840632226,3.8465242158809723,3.8233981649855826,3.6919321246322254,3.669294735278769,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.14051214722727,3.8306575830328398,3.743534156339026,3.673183086212571,3.7232934981604577,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.949834529283227,3.8539394115558068,3.7919603759001865,3.702272253195916,3.695237445194057,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.252780762363833,3.8999387445450293,3.773763187617876,3.774022028319369,3.7387196746643854,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.092716232493006,4.0192584465643275,3.736216919901619,3.6552446280760487,3.6521677234426764,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.1436413467285185,3.840633577498011,3.8036328810773194,3.8289012202731527,3.72279387866207,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.9714356908455075,3.9084263316834282,3.7224427195570584,3.728432658478775,3.665794427413855,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.1468237038404405,3.896564520790349,3.7986263680383283,3.708916610535679,3.730973261432084,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.03000274941088,3.9644895566607707,3.697237178948115,3.7169590961867285,3.677597251505338,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.064195957411038,3.925736446568543,3.7605316534137168,3.788334395918913,3.750593254139485,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.800578133706827,3.7867143778877286,3.752897857366854,3.8429722695125266,3.7640598460505936,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.810140517030275,3.917693522545683,3.7874275196507625,3.733452232621446,3.7251677245373003,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.08417678691729,3.8361729859309635,3.767176178431852,3.876307964113961,3.8344280930183494,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.188161105086313,3.7142334841971465,3.9360629534892104,3.839337252633518,3.7079197212862933,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
4.941868626279339,3.887555311865096,3.766285202147123,3.762203507897503,3.685221860509794,1250,M3_Nonlinear_4to6,M3_Nonlinear_4to61250
5.263380722382337,4.19470096156511,4.1522374925702135,4.344689289573376,4.32028661634187,2500,M4_Nonlinear,M4_Nonlinear2500
5.324069907640776,4.341915008142402,4.135280368173214,4.203733137745029,4.260273805988254,2500,M4_Nonlinear,M4_Nonlinear2500
5.3397455373163325,4.388911652540502,4.156004493432279,4.258591791946522,4.36350281885543,2500,M4_Nonlinear,M4_Nonlinear2500
5.407451861369786,4.195419413589624,4.113592372887048,4.258094462215543,4.336648826418325,2500,M4_Nonlinear,M4_Nonlinear2500
5.275774687840234,4.221529235628406,4.234196933580923,4.314047774079985,4.23834810019654,2500,M4_Nonlinear,M4_Nonlinear2500
5.37863417783766,4.237336449483251,4.105785543096967,4.282140289559013,4.2707580549455795,2500,M4_Nonlinear,M4_Nonlinear2500
5.303464651129011,4.288951045692015,4.1553410803805315,4.269594293264453,4.275651185538305,2500,M4_Nonlinear,M4_Nonlinear2500
5.353453438937208,4.212852949129016,4.1890578726972825,4.196717609959353,4.447463829173051,2500,M4_Nonlinear,M4_Nonlinear2500
5.362000564617252,4.283171201899468,4.239294594760345,4.295558524779154,4.312650732523717,2500,M4_Nonlinear,M4_Nonlinear2500
5.256505804234913,4.276395485904573,4.115757334707446,4.281101967995991,4.373413841131135,2500,M4_Nonlinear,M4_Nonlinear2500
5.430203612421325,4.214142456672245,4.2791812002008225,4.2570341753212455,4.415817864083154,2500,M4_Nonlinear,M4_Nonlinear2500
5.246551112149814,4.329674230566998,4.135582957325877,4.2995440729718535,4.432171683140241,2500,M4_Nonlinear,M4_Nonlinear2500
5.392730451372763,4.292670360955416,4.208948699531204,4.25319720565016,4.432073583434746,2500,M4_Nonlinear,M4_Nonlinear2500
5.416295510578122,4.341442869341779,4.214598591895036,4.202888597818501,4.328408144580828,2500,M4_Nonlinear,M4_Nonlinear2500
5.380438125952562,4.178880877106232,4.217862181457372,4.241966478790187,4.3809647719984595,2500,M4_Nonlinear,M4_Nonlinear2500
5.304688944705969,4.227154725765556,4.173811214517255,4.204621218203243,4.339543152993542,2500,M4_Nonlinear,M4_Nonlinear2500
5.366237582629479,4.236537086667949,4.2888969258439555,4.211895267635574,4.308103300472375,2500,M4_Nonlinear,M4_Nonlinear2500
5.279123860035903,4.1913200470597,4.17047918680991,4.306274846633504,4.33688757672094,2500,M4_Nonlinear,M4_Nonlinear2500
5.431079649489521,4.242693819045886,4.115623651102599,4.217367909976564,4.1903022581904805,2500,M4_Nonlinear,M4_Nonlinear2500
5.259949641017797,4.487101969603915,4.265717550639449,4.246767999769175,4.316228189748027,2500,M4_Nonlinear,M4_Nonlinear2500
5.240966166755129,4.281213663576521,4.186487517089095,4.308204447413703,4.337802601419152,2500,M4_Nonlinear,M4_Nonlinear2500
5.347625882285501,4.223947162965193,4.246263154920319,4.164714297619984,4.3471687258057745,2500,M4_Nonlinear,M4_Nonlinear2500
5.519122014215192,4.2841658497282085,4.131395564107348,4.262532381762613,4.363474778145999,2500,M4_Nonlinear,M4_Nonlinear2500
5.430427269912175,4.37258201990416,4.13941083428346,4.239397543494458,4.27458171135204,2500,M4_Nonlinear,M4_Nonlinear2500
5.336227890388701,4.253942535085666,4.165975472820093,4.24787635207878,4.401208137740419,2500,M4_Nonlinear,M4_Nonlinear2500
